component,rho_pol,mars_rms,neort_rms,relative_residual
J1,0.23504619,0.09945196208162617,0.09945291454499086,4.8498603305431534e-05
J1,0.24208503,0.09938723800178473,0.09938856798235576,5.3139056819522775e-05
J1,0.24912568499999999,0.09916405049207566,0.09916606778474472,6.214521948041408e-05
J1,0.25616816,0.0988950255299609,0.09889672882705972,6.321745261131147e-05
J1,0.263212315,0.09850261684185625,0.09850442728426341,7.0352228115449e-05
J1,0.27025813499999995,0.0984476903774543,0.0984482181534726,6.92063883536517e-05
J1,0.27730568499999997,0.09800519202490157,0.09800782074375146,9.184125555553626e-05
J1,0.284354965,0.09765916651750212,0.09766092526004191,9.523773107876358e-05
J1,0.29140584999999997,0.09726720229970523,0.09726697476354451,9.310844669333055e-05
J1,0.29845824499999996,0.09705237996264081,0.09705393882874852,0.00011284588914634009
J1,0.30551213,0.0968525573444297,0.0968542381655242,0.00012691120460422997
J1,0.31256749,0.09690929361894782,0.09690975674690457,0.0001314258567394503
J1,0.319624175,0.09716440210946933,0.09716338910602883,0.00013906008576375977
J1,0.326682025,0.09754244291762298,0.09754424727576551,0.00016326653605377414
J1,0.333740935,0.09830601834345881,0.09830396319769122,0.0001635013850253215
J1,0.34080081500000003,0.09925053157389765,0.09924971748044141,0.00017367361749733726
J1,0.347861485,0.10065095755146079,0.10064763696748129,0.00018177827208228518
J1,0.354922715,0.10227818470989684,0.10227697028994655,0.00019996152158292376
J1,0.361984325,0.10491710793794594,0.10491151903939382,0.00019334992608500273
J1,0.36904609499999996,0.10729228554024002,0.10729011668113397,0.00021342860403082033
J1,0.37610776,0.11015305757450164,0.1101473930259972,0.00020913293287212384
J1,0.38316905,0.11329570884200947,0.11328756164012618,0.00020869075911007846
J1,0.390229695,0.11689187006443871,0.11688449400843885,0.00021625150775247853
J1,0.397289305,0.12075965653699859,0.12075516544132962,0.00023601285405377515
J1,0.40434748,0.12502978882280416,0.12501957762181098,0.00020930323177026578
J1,0.4114039,0.12960835439668475,0.12960081083807118,0.00022614877474619698
J1,0.41845820499999997,0.13437248374761468,0.1343651168045538,0.00022302513631584122
J1,0.42550984000000003,0.1394488733191118,0.1394366658714596,0.00021113206154200437
J1,0.432558175,0.14465395089741684,0.14464679868159544,0.000217682077793343
J1,0.439602785,0.15006998152342008,0.15005797102056948,0.0002032575082310449
J1,0.44664324499999997,0.15553630910639685,0.15552775587754938,0.00020431498240862036
J1,0.453678885,0.16121256557760696,0.161203802627424,0.0002014362037354738
J1,0.460708695,0.16671601380148796,0.16670771879156626,0.00019405957429363699
J1,0.467732025,0.1721660686509223,0.17215665990208734,0.00018090731591692446
J1,0.47474848000000003,0.17747720849420162,0.17746599011315148,0.00017114469726898802
J1,0.48175731499999996,0.18258710625660535,0.18258148141463793,0.00017349682730309794
J1,0.488757055,0.18740682392724262,0.18739865861743263,0.00015935792786800107
J1,0.49574662999999997,0.19185188104560333,0.19184731146987333,0.00014953961455159138
J1,0.50272566,0.19582770210696931,0.1958252061100745,0.00014751876693417588
J1,0.50969323,0.19923119454806384,0.19922504489481468,0.00012819406652405006
J1,0.51664786,0.2019588128868537,0.20195966163944662,0.000133586336072305
J1,0.5235876500000001,0.20389646296294425,0.20389584774635947,0.0001138855644609756
J1,0.53051163,0.20492866514436028,0.2049287362901942,0.00010824451182006334
J1,0.53741909,0.20493416526878497,0.20493806897109737,0.00010878228804215099
J1,0.544308595,0.2037939283384717,0.20379727450449045,0.00011250812575224166
J1,0.551177475,0.20142678128716893,0.2014326903631992,0.00012108736801267781
J1,0.5580233,0.19786129497584604,0.1978681412771279,0.00013891252292094736
J1,0.564844985,0.19339546600977967,0.19340172588187934,0.00018027101539102244
J1,0.5716407450000001,0.1886820192220074,0.18868874254762785,0.00020559761278347356
J1,0.5784079049999999,0.18443590526200077,0.18444147601018576,0.00023140083523021581
J1,0.5851415600000001,0.18072808978598992,0.18073243047577264,0.00029440684154346283
J1,0.591835675,0.17670268002799952,0.17670411046518025,0.00033933793614877606
J1,0.59848414,0.17289837683261222,0.17289639439304433,0.00043203635728835744
J1,0.605075265,0.17208726635147284,0.17208265074663825,0.0004813510791535409
J1,0.61158283,0.17341133830148492,0.17340170313006842,0.0004978611766777054
J1,0.61792402,0.17132650616614734,0.17130893760589724,0.0006160616386663215
J1,0.6237383999999999,0.16830958029341314,0.16828245956111873,0.0008166967590412749
J1,0.627960145,0.1674656033159135,0.16741928234587106,0.0007136178860389966
J1,0.63008341,0.1667102894011726,0.16668123252898925,0.000587406611134747
J1,0.6311305700000001,0.1659045460623241,0.16586918069417292,0.0004287746125922111
J1,0.6325457,0.16394859903848,0.16392361181141635,0.00030754503490653854
J1,0.6357390700000001,0.15877268012878665,0.1587745172699119,6.822145692987787e-05
J1,0.64088652,0.15094493192190508,0.15095500113929408,0.0001273841054427342
J1,0.646887895,0.1477544332283037,0.147752972609573,8.335086066746332e-05
J1,0.6530760099999999,0.13792324453394478,0.13792933052138728,6.96542933237012e-05
J1,0.659300695,0.1317130164736854,0.13171827007068174,7.084471922910828e-05
J1,0.66551307,0.12570192025914353,0.12570312077376994,6.004572927216768e-05
J1,0.6716936149999999,0.1164712647718644,0.11647750969618667,8.249467326034225e-05
J1,0.677834295,0.11109285654295435,0.11109456860116514,6.083426341010325e-05
J1,0.68393057,0.10301038817991728,0.10301440196423982,7.03434626880478e-05
J1,0.689979275,0.09694058795126542,0.09694369207592106,6.77147158205125e-05
J1,0.69597816,0.09075005688795089,0.09075349729575748,7.60129543654945e-05
J1,0.70192553,0.08518693439917177,0.08519013003069477,7.838298101386161e-05
J1,0.707820055,0.08013631968239486,0.08013840973434533,8.05916432175198e-05
J1,0.7136606750000001,0.07556522554714758,0.0755672894382966,8.926955990429887e-05
J1,0.719446515,0.07183273547526109,0.07183595307521105,9.769556227404534e-05
J1,0.7251768350000001,0.06898294953674602,0.06898432923292253,0.00010429653692208666
J1,0.730851005,0.06706192403386269,0.0670637940004151,0.00010908653624183974
J1,0.736468465,0.06575512375187,0.0657573905463684,0.00011735616148579363
J1,0.742028665,0.06518294707698767,0.0651829882921762,0.00012871197950248966
J1,0.747530995,0.06511829128767942,0.06511902393836663,0.0001289264589286769
J1,0.752974685,0.06567950369716377,0.06568061042899369,0.00013233851637816797
J1,0.7583586,0.06654247589747234,0.06654083248038274,0.00014811078518027474
J1,0.763680885,0.06782608525001618,0.0678271685619312,0.0001395607199182456
J1,0.768938235,0.06961494900463298,0.06961281505531193,0.0001546494837508845
J1,0.7741242749999999,0.07152568863839688,0.07152387164595815,0.00015297634935856102
J1,0.779225435,0.07403753478813345,0.07403712671452947,0.00014980416991079338
