component,field,s_tor,rho_tor,spectral_norm
J2,vacuum,0.9679162108730919,0.983827327773066,0.002672154770302655
J2,vacuum,0.9684182618066598,0.9840824466510211,0.002752671490073024
J2,vacuum,0.9689207644176998,0.9843377288399037,0.0026131570809240666
J2,vacuum,0.9693446541287077,0.9845530225075274,0.002651579454750785
J2,vacuum,0.9697623137315462,0.9847651058661381,0.0013422737595446428
J2,vacuum,0.9701802583716131,0.9849772882516699,0.00038739087727729154
J2,vacuum,0.9707550908230589,0.9852690448923375,0.00045407842193711243
J2,vacuum,0.9713446746028922,0.9855681988593646,0.0003268208111248089
J2,vacuum,0.9722355805978384,0.986020071092794,0.0006049741091373579
J2,vacuum,0.9734889347228867,0.9866554285680927,0.00041391862160951906
J2,vacuum,0.975595953002087,0.9877226093403385,0.00014465851996084964
J2,vacuum,0.9801507376451575,0.9900256247416819,0.00018851639663804176
J2,vacuum,0.9884866870869876,0.9942266779195716,0.0003659903576218568
J2,plasma_response,4.2944355222680766e-05,0.006553194276280901,77.71134797867467
J2,plasma_response,0.00017176979397226936,0.013106097587469329,4.334852475718164
J2,plasma_response,0.0003864619665457989,0.01965863592790199,1.1614550481373715
J2,plasma_response,0.0006870164346594247,0.026210998352970548,0.31126160632409017
J2,plasma_response,0.0010733980386975206,0.03276275383263014,0.08339962500054891
J2,plasma_response,0.0015455947684413502,0.039314053065555965,0.02235129895141678
J2,plasma_response,0.002103595899582695,0.045864974649319226,0.006016893072388685
J2,plasma_response,0.002747400299743042,0.0524156493782443,0.0017720065632617773
J2,plasma_response,0.0034770757855094943,0.058966734567122626,0.0009244122347061984
J2,plasma_response,0.0042927087149518435,0.06551876612812427,0.0007416203355017411
J2,plasma_response,0.005194413333782453,0.07207227853885607,0.0006411849643753666
J2,plasma_response,0.006182324233385497,0.0786277573976614,0.0006133908251872385
J2,plasma_response,0.0072565635800214,0.0851854657792126,0.0006024956858920358
J2,plasma_response,0.00841725324054319,0.0917455897607247,0.000599633114118058
J2,plasma_response,0.009664506269285944,0.09830822076147011,0.0006033023756781718
J2,plasma_response,0.010998394966203287,0.10487323283947762,0.0006039045704734353
J2,plasma_response,0.012419072582074258,0.11144089277313897,0.0006055607886274895
J2,plasma_response,0.01392669054584782,0.11801140006731477,0.0006122528611685736
J2,plasma_response,0.015521405547768636,0.12458493306884519,0.000602657277223836
J2,plasma_response,0.0172033857191583,0.13116167778416948,0.0006032937763813457
J2,plasma_response,0.0189727021847418,0.13774143234605118,0.000599574882414256
J2,plasma_response,0.020829572710734538,0.14432453953065133,0.0005967012228788831
J2,plasma_response,0.022774196115819472,0.15091121931725113,0.0006284509025639157
J2,plasma_response,0.02480671847745201,0.15750148722298468,0.0006604529875904827
J2,plasma_response,0.026927227780715608,0.16409517902947549,0.000673833553374589
J2,plasma_response,0.02913574724234042,0.17069196595721903,0.0007062652909721964
J2,plasma_response,0.03143239652818393,0.17729183999322679,0.0007613156668430033
J2,plasma_response,0.03381726723966916,0.18389471781339767,0.0007133357786368897
J2,plasma_response,0.036290384299235645,0.19050035249110603,0.0006767864451592781
J2,plasma_response,0.03885180195414484,0.19710860446501274,0.0006484792049219886
J2,plasma_response,0.04150158555289751,0.2037193794239947,0.000726751789475929
J2,plasma_response,0.04423978261118174,0.21033255242872356,0.0007172412560685943
J2,plasma_response,0.04706645771619468,0.2169480530361927,0.0006678225986611082
J2,plasma_response,0.04998165788281512,0.223565779766974,0.000637306399118332
J2,plasma_response,0.05298546256304724,0.23018571320359402,0.000629892387382498
J2,plasma_response,0.05607800422442588,0.23680794797562407,0.000614567206970931
J2,plasma_response,0.05925928910152643,0.24343230907487698,0.0006115654965601407
J2,plasma_response,0.06252956210545951,0.2500591172212273,0.0006188263305371919
J2,plasma_response,0.06588902229588271,0.25668857063742184,0.0006278421665659294
J2,plasma_response,0.06933783681508719,0.26332078690275706,0.0006516552026358956
J2,plasma_response,0.0728761410254767,0.26995581309813776,0.0006730812753562012
J2,plasma_response,0.07650401932404576,0.27659359957172863,0.0006890224824105498
J2,plasma_response,0.08022157781192936,0.28323413955935706,0.0006992865748523268
J2,plasma_response,0.0840288968205672,0.2898773823887735,0.0007070952152595757
J2,plasma_response,0.08792603726000324,0.2965232491053665,0.0006830155398502163
J2,plasma_response,0.09191309235566952,0.30317172090363165,0.0006566022175007848
J2,plasma_response,0.09599000033775607,0.30982253039079655,0.0006541870395999105
J2,plasma_response,0.10015662617915198,0.3164753168560733,0.000660776968632711
J2,plasma_response,0.10441333418471553,0.32313052190208763,0.0006578131151902453
J2,plasma_response,0.1087602020175796,0.32978811685319953,0.000645578818533947
J2,plasma_response,0.11319730663948761,0.3364480742098067,0.0006581273951239747
J2,plasma_response,0.11772471458311304,0.3431103533604211,0.0006222202544868662
J2,plasma_response,0.12234179519920114,0.3497739201244157,0.000619427954760549
J2,plasma_response,0.12704905220651588,0.3564394088853194,0.0006792845197401983
J2,plasma_response,0.13184690732620769,0.3631072945097739,0.0008948087649463759
J2,plasma_response,0.13673596546824132,0.3697782652729083,0.0007396754545094414
J2,plasma_response,0.14171650447194542,0.37645252618616526,0.0007142841770315079
J2,plasma_response,0.14678852599347908,0.38312990746413816,0.0006246039538897037
J2,plasma_response,0.15195011179042323,0.389807788262912,0.000618281945416367
J2,plasma_response,0.15720282979996672,0.3964881206290634,0.000522859805366207
J2,plasma_response,0.1625468506127396,0.4031709942601769,0.0005421729912563399
J2,plasma_response,0.16798247131161337,0.40985664727025395,0.0005513319182451728
J2,plasma_response,0.17351002423767498,0.416545344755736,0.0005387470107797589
J2,plasma_response,0.17912980593208874,0.42323729270007476,0.0005502691441380888
J2,plasma_response,0.18484124893355594,0.4299316793788938,0.0005411171554002465
J2,plasma_response,0.1906435999439426,0.43662752998859633,0.0005627822129660178
J2,plasma_response,0.19653894116821566,0.4433271265873719,0.0006243873684848282
J2,plasma_response,0.2025276381192934,0.45003070797368194,0.000712342991087058
J2,plasma_response,0.20861015970515095,0.45673861201473975,0.000790017195263778
J2,plasma_response,0.21478699225120562,0.4634511756929802,0.0008916439772702087
J2,plasma_response,0.22105868785107977,0.470168786555509,0.0010639421064447814
J2,plasma_response,0.22742576480058438,0.4768917747252351,0.0012419464159302476
J2,plasma_response,0.23388902073008344,0.48362074059130616,0.0009752707981935839
J2,plasma_response,0.2404486273705157,0.49035561317325177,0.000546113784307071
J2,plasma_response,0.24710411945181507,0.4970956844027265,0.0005822341969221814
J2,plasma_response,0.2538557426019184,0.5038409894023296,0.0005370700505666092
J2,plasma_response,0.2607028176316855,0.5105906556447009,0.0005230636221328598
J2,plasma_response,0.2676442059552339,0.5173434120149148,0.000501169260447796
J2,plasma_response,0.27467798979204894,0.5240973094684316,0.0004923549217818124
J2,plasma_response,0.2818010423226586,0.5308493593503326,0.0005280235601658245
J2,plasma_response,0.2890082891152869,0.5375949117274892,0.0006051646042654889
J2,plasma_response,0.29629072097857284,0.5443259326713847,0.0006226070139568969
J2,plasma_response,0.30363068519095227,0.5510269369014116,0.0006396046531015542
J2,plasma_response,0.31099028582264837,0.5576650301235038,0.0006790001127360591
J2,plasma_response,0.3182754370659802,0.5641590529859289,0.0008492385934398983
J2,plasma_response,0.3252155562679019,0.5702767365655922,0.0014234168288779097
J2,plasma_response,0.33100678814997553,0.5753318939099201,0.0022935861585673878
J2,plasma_response,0.33410768925440515,0.5780204920713496,0.0024817711410829502
J2,plasma_response,0.3353646279442493,0.5791067500420362,0.0026033691632767505
J2,plasma_response,0.3359538770478608,0.5796152836562031,0.0027751314757793557
J2,plasma_response,0.3363570523532288,0.5799629749848079,0.002868654989414518
J2,plasma_response,0.33669416698071575,0.5802535368101738,0.0028071061292830432
J2,plasma_response,0.3370307496287049,0.5805434950360782,0.002991190882493241
J2,plasma_response,0.3374125728440744,0.5808722517422178,0.002744570371037925
J2,plasma_response,0.33803713511106515,0.5814096104392025,0.002720613774466585
J2,plasma_response,0.33921557888919546,0.5824221655201625,0.0027986353681885598
J2,plasma_response,0.3423569455740396,0.5851127631269375,0.002949668490002203
J2,plasma_response,0.34808341319378705,0.5899859432171135,0.0024853919390164588
J2,plasma_response,0.3552642720955083,0.5960404953486871,0.0013893866973142465
J2,plasma_response,0.36305793610632675,0.6025428915075894,0.000785001696255803
J2,plasma_response,0.3711537568180135,0.6092238971166622,0.0005463899550908395
J2,plasma_response,0.3794450730561415,0.6159911306635361,0.0004732186831989122
J2,plasma_response,0.3878888906188352,0.622807266029255,0.00044922553573316745
J2,plasma_response,0.3964644576444929,0.6296542365810722,0.00043871480162283944
J2,plasma_response,0.40515971372085685,0.6365215736492023,0.0004527963861027442
J2,plasma_response,0.4139659109616991,0.6434018269803864,0.00045334192874091226
J2,plasma_response,0.4228745470354246,0.6502880492792594,0.0004597746335416081
J2,plasma_response,0.4318749451705691,0.6571719296885474,0.00045902966193131386
J2,plasma_response,0.4409509104760028,0.6640413469626744,0.00048096245839002183
J2,plasma_response,0.4500747707497486,0.6708761217614982,0.0004902235671726805
J2,plasma_response,0.45914919120429176,0.677605483452054,0.0005346581998000471
J2,plasma_response,0.46800738264545017,0.6841106508785331,0.0006666370613985248
J2,plasma_response,0.4761271354652817,0.6900196631004668,0.001230687406421618
J2,plasma_response,0.48238523426878677,0.6945395843785916,0.0023042092525386543
J2,plasma_response,0.48540723328466456,0.6967117289702137,0.0024574676407259624
J2,plasma_response,0.48675820968245603,0.6976805928807652,0.0025787029984976886
J2,plasma_response,0.4874476629859504,0.6981745218682435,0.0026937671589963783
J2,plasma_response,0.48792283115845897,0.6985147322415318,0.002716833135548103
J2,plasma_response,0.48831252526898183,0.6987936213711327,0.0029824915810260726
J2,plasma_response,0.4886683669111045,0.6990481864014129,0.0025665719845954587
J2,plasma_response,0.4890576157191495,0.6993265444119432,0.002958995859098982
J2,plasma_response,0.48953550841490434,0.6996681416320915,0.0027234548717191454
J2,plasma_response,0.49028497380660263,0.7002035231320981,0.0026671411814969863
J2,plasma_response,0.49167488974308693,0.7011953292365023,0.0027530745472686253
J2,plasma_response,0.49486089797572397,0.7034635015235147,0.0027186395851604116
J2,plasma_response,0.5012161269753587,0.70796619055952,0.001925827130491315
J2,plasma_response,0.5096408428434245,0.7138913382605399,0.0009294372031625992
J2,plasma_response,0.518980286088116,0.7204028637423063,0.0005500232520084969
J2,plasma_response,0.5287679326440193,0.7271643092479301,0.00048458652295588824
J2,plasma_response,0.538814457516978,0.7340398201167141,0.0004324346089214892
J2,plasma_response,0.5490357400407467,0.7409694595870647,0.0004528210682800041
J2,plasma_response,0.5593387892459778,0.7478895568504602,0.0004771554336342195
J2,plasma_response,0.5696597353771594,0.7547580641352296,0.0005174887298404635
J2,plasma_response,0.5798744689327439,0.761494890943297,0.0005486192603726365
J2,plasma_response,0.5896898426477407,0.7679126530066689,0.0006939923775733233
J2,plasma_response,0.598444932853079,0.77359222646888,0.001217298444054735
J2,plasma_response,0.6045457764011423,0.7775254184919888,0.0018689943741690101
J2,plasma_response,0.607264603541583,0.7792718418764937,0.0021746540774144505
J2,plasma_response,0.6085837140221827,0.7801177565099917,0.002214491423695451
J2,plasma_response,0.6094466311998917,0.78067062913875,0.0023115556087073565
J2,plasma_response,0.6099715902434248,0.7810067798959397,0.0024530338199121983
J2,plasma_response,0.6103921186009112,0.7812759554734238,0.0024953592671410627
J2,plasma_response,0.6107731001732044,0.781519737545511,0.0023456818973735883
J2,plasma_response,0.6111626523151006,0.7817689251403516,0.002494503572871214
J2,plasma_response,0.6115920086074463,0.7820434825554435,0.0023456367711288846
J2,plasma_response,0.6121561490768876,0.7824040829883799,0.002352845839491192
J2,plasma_response,0.6129891397191055,0.7829362296631224,0.002359819138215877
J2,plasma_response,0.6145534725689341,0.7839346098807821,0.0023893507665851323
J2,plasma_response,0.6180525909340668,0.7861632088402934,0.0023049412595835144
J2,plasma_response,0.6248653470479151,0.7904842484502238,0.0014793190078798064
J2,plasma_response,0.6339862580126657,0.7962325401618963,0.0007267145403365825
J2,plasma_response,0.6443209720651727,0.8026960645631525,0.0005148259873706987
J2,plasma_response,0.6552433383598982,0.809471023792636,0.0004267205797686922
J2,plasma_response,0.6663417597530473,0.8162975926419527,0.00040769501283478626
J2,plasma_response,0.6773710276192951,0.8230255327869818,0.0004774166104642311
J2,plasma_response,0.688047829773765,0.829486485588382,0.0006588331217147252
J2,plasma_response,0.6978758915954021,0.8353896645251258,0.0012116696157665136
J2,plasma_response,0.7046577646043548,0.8394389582360082,0.0018400157225357794
J2,plasma_response,0.7078339714406493,0.8413286940552125,0.0022190150725706985
J2,plasma_response,0.709762221590704,0.8424738699750302,0.002272791172298007
J2,plasma_response,0.710657542440771,0.8430050666756226,0.002414766331633566
J2,plasma_response,0.7112641807590891,0.8433647969645692,0.00246724852161464
J2,plasma_response,0.7117364668176576,0.8436447515498793,0.0024855265173040816
J2,plasma_response,0.7121605496102487,0.843896053794689,0.002527740459167486
J2,plasma_response,0.7125464115661436,0.8441246421981434,0.00258236016639011
J2,plasma_response,0.7129497960047939,0.844363544928838,0.0024612561005280076
J2,plasma_response,0.7134067533527156,0.844634094358448,0.0024486021145579745
J2,plasma_response,0.7139910409170689,0.8449799056291628,0.0024208364552236058
J2,plasma_response,0.7147954392385885,0.845455758297611,0.002401911967377879
J2,plasma_response,0.7161355196300384,0.8462479067212151,0.00242474734232142
J2,plasma_response,0.7189106540325502,0.8478859911760249,0.0023088658696733414
J2,plasma_response,0.7247504147697801,0.8513227441868214,0.0017541936878189225
J2,plasma_response,0.7337769518479527,0.8566078168263191,0.0008887858221693704
J2,plasma_response,0.7445134909587583,0.8628519519354165,0.000593997301892094
J2,plasma_response,0.7556871156074723,0.8693026605316886,0.0005503297394200104
J2,plasma_response,0.7670070514878989,0.8757893876314664,0.000663727622596188
J2,plasma_response,0.7772260495585382,0.8816042476976493,0.0010999819326013086
J2,plasma_response,0.7849921974545211,0.8859978540913748,0.0021797132478965685
J2,plasma_response,0.7900614569180684,0.8888540132766845,0.0031646294285460606
J2,plasma_response,0.7921716063479649,0.8900402273762489,0.00351099710185835
J2,plasma_response,0.7933501098083949,0.8907020319997002,0.003616472729231223
J2,plasma_response,0.7941809698775723,0.8911683173663504,0.0039461414980192
J2,plasma_response,0.794686495362746,0.8914519030002381,0.00418297858707627
J2,plasma_response,0.7951925552751617,0.8917356981051963,0.005358699029613978
J2,plasma_response,0.7956074149922363,0.8919682813823798,0.005117332247728234
J2,plasma_response,0.7959979476580268,0.8921871707539998,0.004019233749571962
J2,plasma_response,0.7963887715086381,0.8924061695823478,0.00403055657572696
J2,plasma_response,0.7968915080621912,0.8926877998842547,0.003946233537574697
J2,plasma_response,0.7974651597230579,0.8930090479513956,0.004231609948952517
J2,plasma_response,0.7981564225448036,0.8933960054448439,0.003963058686738946
J2,plasma_response,0.799235074093926,0.8939994821552897,0.004066489438196784
J2,plasma_response,0.8012286767779236,0.8951137786772828,0.004143719441723819
J2,plasma_response,0.8054490941008836,0.8974681577086084,0.0036905412602499157
J2,plasma_response,0.8127839230667862,0.9015452972905944,0.002310975988945288
J2,plasma_response,0.8225120844269674,0.9069245196966325,0.0017632239543539218
J2,plasma_response,0.8333846897654696,0.9128990578182615,0.0022781570305945376
J2,plasma_response,0.843357604447922,0.9183450356200125,0.00416274124296981
J2,plasma_response,0.8515907145832597,0.9228167285995956,0.002421423362923058
J2,plasma_response,0.8562510987817241,0.9253383698851594,0.002822599321420994
J2,plasma_response,0.8585007081901389,0.9265531329557625,0.0030166051443302456
J2,plasma_response,0.8597760056887205,0.9272410720458409,0.0033571618081646992
J2,plasma_response,0.8605557361539968,0.9276614340124294,0.005465390537994383
J2,plasma_response,0.8612596122721404,0.9280407384765716,0.004933145808584313
J2,plasma_response,0.8616898153681766,0.9282724898262237,0.004652182707744138
J2,plasma_response,0.8621165187819985,0.9285022987489038,0.0037153152277455627
J2,plasma_response,0.8625435679859254,0.9287322369692598,0.0030421751417216885
J2,plasma_response,0.8629795027617102,0.9289669007891025,0.0034098327888621585
J2,plasma_response,0.8634167858869513,0.9292022308878467,0.003873212572465228
J2,plasma_response,0.8638544919966143,0.9294377289504737,0.0035271709925598816
J2,plasma_response,0.8644522135266938,0.929759223415769,0.0034494904772198807
J2,plasma_response,0.8652619503801813,0.9301945766237197,0.0040988316696235665
J2,plasma_response,0.8664117780581291,0.9308124290414955,0.005186515132847596
J2,plasma_response,0.8683355056410028,0.9318452154950428,0.00819814428403076
J2,plasma_response,0.8720439236116179,0.9338329206081878,0.014239045561268681
J2,plasma_response,0.8800649151346207,0.9381177512096339,0.01842704782911725
J2,plasma_response,0.8903449251423359,0.9435809054566205,0.01484952754448164
J2,plasma_response,0.9024485934873631,0.9499729435554273,0.011404032871170028
J2,plasma_response,0.9155754611491084,0.9568570745670998,0.01014974323235649
J2,plasma_response,0.9287086534110897,0.9636953115020793,0.011226353416462338
J2,plasma_response,0.941472249796077,0.9702949292849453,0.013725747231285149
J2,plasma_response,0.9518677402203145,0.9756370945286544,0.021116498497212473
J2,plasma_response,0.9599406442380223,0.9797656067846137,0.02850649600005603
J2,plasma_response,0.9634130667867792,0.9815360751326357,0.03504176574260951
J2,plasma_response,0.965342356432886,0.9825183746031857,0.03755131668608428
J2,plasma_response,0.9664223237696791,0.9830678123963164,0.05169916984709674
J2,plasma_response,0.9674145570056226,0.9835723445713704,0.03185011980021045
J2,plasma_response,0.9679162108730919,0.983827327773066,0.055202899662367924
J2,plasma_response,0.9684182618066598,0.9840824466510211,0.030723121830993794
J2,plasma_response,0.9689207644176998,0.9843377288399037,0.028217647984747598
J2,plasma_response,0.9693446541287077,0.9845530225075274,0.027618097696834387
J2,plasma_response,0.9697623137315462,0.9847651058661381,0.03432215590247379
J2,plasma_response,0.9701802583716131,0.9849772882516699,0.021452405668825194
J2,plasma_response,0.9707550908230589,0.9852690448923375,0.024392865093487336
J2,plasma_response,0.9713446746028922,0.9855681988593646,0.021017399527296237
J2,plasma_response,0.9722355805978384,0.986020071092794,0.024280504622636354
J2,plasma_response,0.9734889347228867,0.9866554285680927,0.01963588835294395
J2,plasma_response,0.975595953002087,0.9877226093403385,0.029225114740311565
J2,plasma_response,0.9801507376451575,0.9900256247416819,0.03875815974862791
J2,plasma_response,0.9884866870869876,0.9942266779195716,0.14897683347925975
J3,total,4.2944355222680766e-05,0.006553194276280901,0.00021614677341767665
J3,total,0.00017176979397226936,0.013106097587469329,9.31083098083952e-05
J3,total,0.0003864619665457989,0.01965863592790199,2.3557905697214104e-05
J3,total,0.0006870164346594247,0.026210998352970548,1.705157650057592e-05
J3,total,0.0010733980386975206,0.03276275383263014,1.638216091066454e-05
J3,total,0.0015455947684413502,0.039314053065555965,1.8048039732875143e-05
J3,total,0.002103595899582695,0.045864974649319226,2.4879922081921678e-05
J3,total,0.002747400299743042,0.0524156493782443,3.536070403700173e-05
J3,total,0.0034770757855094943,0.058966734567122626,4.3633409492262467e-05
J3,total,0.0042927087149518435,0.06551876612812427,4.523137499638371e-05
J3,total,0.005194413333782453,0.07207227853885607,4.377511192272758e-05
J3,total,0.006182324233385497,0.0786277573976614,4.432835429233427e-05
J3,total,0.0072565635800214,0.0851854657792126,4.524913139976914e-05
J3,total,0.00841725324054319,0.0917455897607247,4.643018522350811e-05
J3,total,0.009664506269285944,0.09830822076147011,4.921379983096741e-05
J3,total,0.010998394966203287,0.10487323283947762,5.3741163297612885e-05
J3,total,0.012419072582074258,0.11144089277313897,5.942352619518935e-05
J3,total,0.01392669054584782,0.11801140006731477,6.211719638117022e-05
J3,total,0.015521405547768636,0.12458493306884519,6.495468738002431e-05
J3,total,0.0172033857191583,0.13116167778416948,6.752855637426087e-05
J3,total,0.0189727021847418,0.13774143234605118,7.05937992453179e-05
J3,total,0.020829572710734538,0.14432453953065133,7.033617776479807e-05
J3,total,0.022774196115819472,0.15091121931725113,6.620213183635187e-05
J3,total,0.02480671847745201,0.15750148722298468,6.739835799027635e-05
J3,total,0.026927227780715608,0.16409517902947549,7.04521864857634e-05
J3,total,0.02913574724234042,0.17069196595721903,6.81154608660481e-05
J3,total,0.03143239652818393,0.17729183999322679,6.783663990809699e-05
J3,total,0.03381726723966916,0.18389471781339767,7.356570462499296e-05
J3,total,0.036290384299235645,0.19050035249110603,7.812041208259341e-05
J3,total,0.03885180195414484,0.19710860446501274,7.95231009880305e-05
J3,total,0.04150158555289751,0.2037193794239947,8.24043961453707e-05
J3,total,0.04423978261118174,0.21033255242872356,7.616444342151725e-05
J3,total,0.04706645771619468,0.2169480530361927,8.45537428444287e-05
J3,total,0.04998165788281512,0.223565779766974,9.115099209265245e-05
J3,total,0.05298546256304724,0.23018571320359402,9.927343874629634e-05
J3,total,0.05607800422442588,0.23680794797562407,0.00010212317636109126
J3,total,0.05925928910152643,0.24343230907487698,0.00011564663757542214
J3,total,0.06252956210545951,0.2500591172212273,0.00012468193851107725
J3,total,0.06588902229588271,0.25668857063742184,0.0001225419805222967
J3,total,0.06933783681508719,0.26332078690275706,0.00012712761425337052
J3,total,0.0728761410254767,0.26995581309813776,0.00011760888877695983
J3,total,0.07650401932404576,0.27659359957172863,0.00012360948739100898
J3,total,0.08022157781192936,0.28323413955935706,0.00011338733115964292
J3,total,0.0840288968205672,0.2898773823887735,0.00011726699734544776
J3,total,0.08792603726000324,0.2965232491053665,0.00012110311941556605
J3,total,0.09191309235566952,0.30317172090363165,0.00012175309088758127
J3,total,0.09599000033775607,0.30982253039079655,0.00012310039649168693
J3,total,0.10015662617915198,0.3164753168560733,0.00012495617990194733
J3,total,0.10441333418471553,0.32313052190208763,0.0001237055639875255
J3,total,0.1087602020175796,0.32978811685319953,0.00011987264192445595
J3,total,0.11319730663948761,0.3364480742098067,0.00012892803516932884
J3,total,0.11772471458311304,0.3431103533604211,0.00012429674457196688
J3,total,0.12234179519920114,0.3497739201244157,0.00012835698692113495
J3,total,0.12704905220651588,0.3564394088853194,0.00018676882312774386
J3,total,0.13184690732620769,0.3631072945097739,0.00024879865822220504
J3,total,0.13673596546824132,0.3697782652729083,0.00024261542013454524
J3,total,0.14171650447194542,0.37645252618616526,0.0002304860365554992
J3,total,0.14678852599347908,0.38312990746413816,0.00024218545641652164
J3,total,0.15195011179042323,0.389807788262912,0.00024223260634330247
J3,total,0.15720282979996672,0.3964881206290634,0.0002101731220079602
J3,total,0.1625468506127396,0.4031709942601769,0.00018838608787562138
J3,total,0.16798247131161337,0.40985664727025395,0.00019587740455001074
J3,total,0.17351002423767498,0.416545344755736,0.0002007107982709246
J3,total,0.17912980593208874,0.42323729270007476,0.0002127091118663971
J3,total,0.18484124893355594,0.4299316793788938,0.0002135834899266261
J3,total,0.1906435999439426,0.43662752998859633,0.0002157456959648775
J3,total,0.19653894116821566,0.4433271265873719,0.00021114586470350892
J3,total,0.2025276381192934,0.45003070797368194,0.00022082923763661654
J3,total,0.20861015970515095,0.45673861201473975,0.00024213116491886063
J3,total,0.21478699225120562,0.4634511756929802,0.00028213590664534255
J3,total,0.22105868785107977,0.470168786555509,0.0003832055749438718
J3,total,0.22742576480058438,0.4768917747252351,0.0005534401539765873
J3,total,0.23388902073008344,0.48362074059130616,0.0003664948410576651
J3,total,0.2404486273705157,0.49035561317325177,0.0006425834973365655
J3,total,0.24710411945181507,0.4970956844027265,0.0007839124339980043
J3,total,0.2538557426019184,0.5038409894023296,0.0006720152740505249
J3,total,0.2607028176316855,0.5105906556447009,0.0006579406073205835
J3,total,0.2676442059552339,0.5173434120149148,0.0006279038459622227
J3,total,0.27467798979204894,0.5240973094684316,0.0005650713163706645
J3,total,0.2818010423226586,0.5308493593503326,0.0003811607792947884
J3,total,0.2890082891152869,0.5375949117274892,0.0003308700224273047
J3,total,0.29629072097857284,0.5443259326713847,0.00038426010525858807
J3,total,0.30363068519095227,0.5510269369014116,0.0004415740166266328
J3,total,0.31099028582264837,0.5576650301235038,0.000524985743267213
J3,total,0.3182754370659802,0.5641590529859289,0.0008576593393993694
J3,total,0.3252155562679019,0.5702767365655922,0.0014537059696425418
J3,total,0.33100678814997553,0.5753318939099201,0.002239554367252552
J3,total,0.33410768925440515,0.5780204920713496,0.0024953268380483473
J3,total,0.3353646279442493,0.5791067500420362,0.0026182007145484926
J3,total,0.3359538770478608,0.5796152836562031,0.0026942995757197933
J3,total,0.3363570523532288,0.5799629749848079,0.002717899380276182
J3,total,0.33669416698071575,0.5802535368101738,0.0027079895839156286
J3,total,0.3370307496287049,0.5805434950360782,0.0027805909818500963
J3,total,0.3374125728440744,0.5808722517422178,0.00274882716376968
J3,total,0.33803713511106515,0.5814096104392025,0.0028239019677113305
J3,total,0.33921557888919546,0.5824221655201625,0.0029184496969883226
J3,total,0.3423569455740396,0.5851127631269375,0.0030805898727337506
J3,total,0.34808341319378705,0.5899859432171135,0.002624590040748266
J3,total,0.3552642720955083,0.5960404953486871,0.0013157018560809584
J3,total,0.36305793610632675,0.6025428915075894,0.0007001741651375869
J3,total,0.3711537568180135,0.6092238971166622,0.0005078312356960684
J3,total,0.3794450730561415,0.6159911306635361,0.00046751693785173194
J3,total,0.3878888906188352,0.622807266029255,0.00043997730254755405
J3,total,0.3964644576444929,0.6296542365810722,0.0004133426197460403
J3,total,0.40515971372085685,0.6365215736492023,0.000414429346971366
J3,total,0.4139659109616991,0.6434018269803864,0.0004009518759294043
J3,total,0.4228745470354246,0.6502880492792594,0.0003956057206258437
J3,total,0.4318749451705691,0.6571719296885474,0.00042632831081824713
J3,total,0.4409509104760028,0.6640413469626744,0.0004690548091403376
J3,total,0.4500747707497486,0.6708761217614982,0.0004931981349179459
J3,total,0.45914919120429176,0.677605483452054,0.00055746713184924
J3,total,0.46800738264545017,0.6841106508785331,0.0008365669292768941
J3,total,0.4761271354652817,0.6900196631004668,0.0018399252923900237
J3,total,0.48238523426878677,0.6945395843785916,0.003371962873941575
J3,total,0.48540723328466456,0.6967117289702137,0.0036604274711326866
J3,total,0.48675820968245603,0.6976805928807652,0.0038331398124162815
J3,total,0.4874476629859504,0.6981745218682435,0.003937667531271058
J3,total,0.48792283115845897,0.6985147322415318,0.003927748419417838
J3,total,0.48831252526898183,0.6987936213711327,0.00412110308206391
J3,total,0.4886683669111045,0.6990481864014129,0.004188183953300962
J3,total,0.4890576157191495,0.6993265444119432,0.004142390571333911
J3,total,0.48953550841490434,0.6996681416320915,0.0039950489658969095
J3,total,0.49028497380660263,0.7002035231320981,0.004060633725342002
J3,total,0.49167488974308693,0.7011953292365023,0.004139235424748582
J3,total,0.49486089797572397,0.7034635015235147,0.004077132087983826
J3,total,0.5012161269753587,0.70796619055952,0.0028250640643626705
J3,total,0.5096408428434245,0.7138913382605399,0.0011759729566776045
J3,total,0.518980286088116,0.7204028637423063,0.0005809755263883373
J3,total,0.5287679326440193,0.7271643092479301,0.000484419287902667
J3,total,0.538814457516978,0.7340398201167141,0.00037242747611621627
J3,total,0.5490357400407467,0.7409694595870647,0.00038769909368217327
J3,total,0.5593387892459778,0.7478895568504602,0.00039301346061060716
J3,total,0.5696597353771594,0.7547580641352296,0.0004130008912186983
J3,total,0.5798744689327439,0.761494890943297,0.00047570124175330263
J3,total,0.5896898426477407,0.7679126530066689,0.0008851899894300966
J3,total,0.598444932853079,0.77359222646888,0.0022078846468957677
J3,total,0.6045457764011423,0.7775254184919888,0.003565295222873809
J3,total,0.607264603541583,0.7792718418764937,0.004062226404047995
J3,total,0.6085837140221827,0.7801177565099917,0.004199218054226604
J3,total,0.6094466311998917,0.78067062913875,0.004319940209329373
J3,total,0.6099715902434248,0.7810067798959397,0.004409535676198915
J3,total,0.6103921186009112,0.7812759554734238,0.004436449184420513
J3,total,0.6107731001732044,0.781519737545511,0.004511774234103218
J3,total,0.6111626523151006,0.7817689251403516,0.00451133547325022
J3,total,0.6115920086074463,0.7820434825554435,0.004364589160257968
